timestamp,tokens,balances,lastChangeBlock,rate,lp_token_total_supply,invariant_data,protocol_swap_fee_percent,block,lastInvariant,amplificationParameter,unscaled_invariant,delta,scaled_invariant,lp_token_virtual_price,pool_balance_0,pool_balance_1,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,incentive_apr,raw_price_apr,pool_address
2022-03-29,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-03-30,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-03-31,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-01,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-02,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-03,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-04,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-05,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-06,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-07,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-08,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-09,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-10,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-11,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-12,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-13,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-14,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-15,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-16,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-17,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-18,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-19,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-20,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-21,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-22,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-23,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-24,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-25,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-26,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-27,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-28,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-29,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-04-30,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-01,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-02,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-03,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-04,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-05,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-06,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-07,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-08,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-09,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-10,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-11,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-12,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-13,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-14,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-15,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-16,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-17,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-18,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-19,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-20,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-21,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-22,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-23,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-24,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-25,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-26,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-27,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-28,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-29,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-30,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-05-31,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-01,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-02,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-03,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-04,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-05,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-06,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-07,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-08,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-09,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-10,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-11,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-12,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-13,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-14,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-15,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-16,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-17,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-18,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-19,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-20,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-21,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-22,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-23,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-24,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
2022-06-25,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
